Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
1826,11167,species,Yucatan Woodpecker,Melanerpes pygmaeus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1827,11159,species,Black-cheeked Woodpecker,Melanerpes pucherani,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1828,11146,species,Acorn Woodpecker,Melanerpes formicivorus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1829,10936,species,Keel-billed Toucan,Ramphastos sulfuratus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1830,10312,species,Amazon Kingfisher,Chloroceryle amazona,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1831,10306,species,Belted Kingfisher,Megaceryle alcyon,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1832,9547,species,Guianan Violaceous Trogon,Trogon violaceus,1,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1833,8501,species,Short-tailed Hawk,Buteo brachyurus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1834,8473,species,Gray Hawk,Buteo plagiatus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1835,8449,species,White-tailed Hawk,Geranoaetus albicaudatus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1836,8025,species,Ornate Hawk-Eagle,Spizaetus ornatus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1837,8024,species,Black-and-white Hawk-Eagle,Spizaetus melanoleucus,1,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1838,7871,species,Gray-headed Kite,Leptodon cayanensis,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1839,7843,species,White-tailed Kite,Elanus leucurus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1840,7823,species,Lesser Yellow-headed Vulture,Cathartes burrovianus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1841,7815,species,Turkey Vulture,Cathartes aura,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1842,7809,species,King Vulture,Sarcoramphus papa,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1843,7704,species,Green Heron,Butorides virescens,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1844,7629,species,Little Blue Heron,Egretta caerulea,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1845,7533,species,Roseate Spoonbill,Platalea ajaja,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1846,7462,species,White Ibis,Eudocimus albus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1847,7306,species,Wood Stork,Mycteria americana,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1848,6855,species,Pied-billed Grebe,Podilymbus podiceps,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1849,6226,species,Least Sandpiper,Calidris minutilla,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1850,5827,species,Killdeer,Charadrius vociferus,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1851,5515,species,Purple Gallinule,Porphyrio martinica,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1852,5500,species,American Coot,Fulica americana,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1853,5440,species,Russet-naped Wood-Rail,Aramides albiventris,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1854,5100,species,Cinnamon Hummingbird,Amazilia rutila,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1855,4926,species,Wedge-tailed Sabrewing,Pampa curvipennis,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1856,4303,species,Little Hermit,Phaethornis longuemareus,1,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1857,3241,species,Mangrove Cuckoo,Coccyzus minor,1,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1858,2389,species,White-winged Dove,Zenaida asiatica,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1859,2263,species,Plain-breasted Ground Dove,Columbina minuta,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1860,1957,species,Red-billed Pigeon,Patagioenas flavirostris,,Orange Walk,BZ-OW,26 Nov 2011,L295270,S15368874,,1
1861,33124,species,Dark-eyed Junco,Junco hyemalis,,Ottawa--Rideau Forest,CA-ON,26 Oct 2011,L2381380,S15665757,,1
1862,4802,species,Ruby-throated Hummingbird,Archilochus colubris,,Ottawa--Rideau Forest,CA-ON,21 Aug 2011,L2381380,S15665468,,1
1863,34515,species,Northern Cardinal,Cardinalis cardinalis,,Ottawa--Rideau Forest,CA-ON,19 Aug 2011,L2381380,S15665404,,1
1864,32990,species,Chipping Sparrow,Spizella passerina,,Ottawa--Rideau Forest,CA-ON,19 Aug 2011,L2381380,S15665404,,1
1865,22065,species,Black-capped Chickadee,Poecile atricapillus,,Ottawa--Rideau Forest,CA-ON,19 Aug 2011,L2381380,S15665404,,1
1866,21294,species,Blue Jay,Cyanocitta cristata,,Ottawa--Rideau Forest,CA-ON,19 Aug 2011,L2381380,S15665404,,1
1867,34133,species,Chestnut-sided Warbler,Setophaga pensylvanica,1,Ottawa--Rideau Forest,CA-ON,18 Aug 2011,L2381380,S15665385,,1
1868,8278,species,Cooper's Hawk,Astur cooperii,1,Ottawa--Rideau Forest,CA-ON,12 Apr 2010,L2381380,S15665321,,1
1869,35236,species,Bicolored Conebill,Conirostrum bicolor,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1870,11966,species,Yellow-headed Caracara,Daptrius chimachima,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1871,10301,species,Ringed Kingfisher,Megaceryle torquata,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1872,8411,species,Common Black Hawk,Buteogallus anthracinus,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1873,7762,species,Cocoi Heron,Ardea cocoi,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1874,7669,species,Striated Heron,Butorides striata,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1875,7540,species,Bare-throated Tiger-Heron,Tigrisoma mexicanum,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1876,7431,species,Neotropic Cormorant,Nannopterum brasilianum,4,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1877,6789,species,Royal Tern,Thalasseus maximus,50,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1878,6161,species,Ruddy Turnstone,Arenaria interpres,4,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1879,6147,species,Willet,Tringa semipalmata,2,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1880,5928,species,Wilson's Plover,Anarhynchus wilsonia,1,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1881,5834,species,Semipalmated Plover,Charadrius semipalmatus,2,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1882,485,species,Blue-winged Teal,Spatula discors,10,Via Parque Isla de Salamanca--Lagunas Costeras,CO-MAG,29 Dec 2009,L1051521,S103525654,,1
1883,24116,species,Southern Rough-winged Swallow,Stelgidopteryx ruficollis,1,Minca (y alrededores/general area),CO-MAG,28 Dec 2009,L1161669,S103523030,,1
1884,10885,species,Collared Aracari,Pteroglossus torquatus,1,Minca (y alrededores/general area),CO-MAG,28 Dec 2009,L1161669,S103523030,,1
1885,33864,species,Great-tailed Grackle,Quiscalus mexicanus,,PNN Tayrona--Arrecifes,CO-MAG,27 Dec 2009,L5239031,S103510896,,1
1886,17361,species,Cattle Tyrant,Machetornis rixosa,1,PNN Tayrona--Arrecifes,CO-MAG,27 Dec 2009,L5239031,S103510896,,1
1887,7729,species,Great Egret,Ardea alba,,PNN Tayrona--Arrecifes,CO-MAG,27 Dec 2009,L5239031,S103510896,,1
1888,7645,species,Snowy Egret,Egretta thula,1,Sand point - Playa Salguero,CO-MAG,27 Dec 2009,L17888609,S103520459,,1
1889,7634,species,Reddish Egret,Egretta rufescens,2,Sand point - Playa Salguero,CO-MAG,27 Dec 2009,L17888609,S103520459,,1
1890,7630,species,Tricolored Heron,Egretta tricolor,1,Sand point - Playa Salguero,CO-MAG,27 Dec 2009,L17888609,S103520459,,1
1891,7591,species,Yellow-crowned Night Heron,Nyctanassa violacea,1,Sand point - Playa Salguero,CO-MAG,27 Dec 2009,L17888609,S103520459,,1
1892,6154,species,Greater Yellowlegs,Tringa melanoleuca,,Sand point - Playa Salguero,CO-MAG,27 Dec 2009,L17888609,S103520459,,1
1893,5770,species,Black-necked Stilt,Himantopus mexicanus,1,Sand point - Playa Salguero,CO-MAG,27 Dec 2009,L17888609,S103520459,,1
1894,21578,species,Hooded Crow,Corvus cornix,1,Colosseo (Colosseum or Coliseum),IT-62,05 Jul 2009,L1107525,S80123785,,1
1895,8033,species,Martial Eagle,Polemaetus bellicosus,1,Lüderitz (town),NA-KA,20 Jun 2007,L1488282,S102155147,,1
1896,6811,species,Greater Flamingo,Phoenicopterus roseus,,Lüderitz (town),NA-KA,20 Jun 2007,L1488282,S102155147,,1
1897,6792,species,Great Crested Tern,Thalasseus bergii,2,Lüderitz (town),NA-KA,20 Jun 2007,L1488282,S102155147,,1
1898,5802,species,African Oystercatcher,Haematopus moquini,1,Lüderitz (town),NA-KA,20 Jun 2007,L1488282,S102155147,,1
1899,22423,species,Gray-backed Sparrow-Lark,Eremopterix verticalis,2,Sossusvlei,NA-HA,18 Jun 2007,L2303177,S102166427,,1
1900,12052,species,Red-necked Falcon,Falco chicquera,1,Sossusvlei,NA-HA,18 Jun 2007,L2303177,S102166427,,1
1901,7396,species,Cape Cormorant,Phalacrocorax capensis,,Walvis Bay Nearshore Waters (boat trips),NA-ER,16 Jun 2007,L9949511,S102204050,,1
1902,6718,species,Caspian Tern,Hydroprogne caspia,1,Walvis Bay Nearshore Waters (boat trips),NA-ER,16 Jun 2007,L9949511,S102204050,,1
1903,6533,species,Kelp Gull,Larus dominicanus,1,Walvis Bay Nearshore Waters (boat trips),NA-ER,16 Jun 2007,L9949511,S102204050,,1
1904,32762,species,Cape Bunting,Emberiza capensis,1,Erongo Lodge,NA-ER,12 Jun 2007,L17656026,S102100868,,1
1905,19833,species,White-tailed Shrike,Lanioturdus torquatus,1,Erongo Lodge,NA-ER,12 Jun 2007,L17656026,S102100868,,1
1906,12744,species,Rosy-faced Lovebird,Agapornis roseicollis,5,Erongo Lodge,NA-ER,12 Jun 2007,L17656026,S102100868,,1
1907,12009,species,Rock Kestrel,Falco rupicolus,1,Erongo Lodge,NA-ER,12 Jun 2007,L17656026,S102100868,,1
1908,9664,species,African Gray Hornbill,Lophoceros nasutus,1,Erongo Lodge,NA-ER,12 Jun 2007,L17656026,S102100868,,1
1909,1876,species,Speckled Pigeon,Columba guinea,1,Erongo Lodge,NA-ER,12 Jun 2007,L17656026,S102100868,,1
1910,29773,species,Mountain Chat,Myrmecocichla monticola,1,Twyfelfontein Country Lodge,NA-KU,09 Jun 2007,L3058658,S102176353,,1
1911,27907,species,Pale-winged Starling,Onychognathus nabouroup,1,Twyfelfontein Country Lodge,NA-KU,09 Jun 2007,L3058658,S102176353,,1
1912,8966,species,Verreaux's Eagle-Owl,Ketupa lactea,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122144,,1
1913,32775,species,Lark-like Bunting,Emberiza impetuani,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1914,31593,species,Southern Gray-headed Sparrow,Passer diffusus,,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1915,31582,species,Cape Sparrow,Passer melanurus,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1916,31575,species,Great Rufous Sparrow,Passer motitensis,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1917,31358,species,Violet-eared Waxbill,Granatina granatina,8,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1918,31344,species,Red-headed Finch,Amadina erythrocephala,5,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1919,30923,species,Red-billed Quelea,Quelea quelea,,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1920,30393,species,Marico Sunbird,Cinnyris mariquensis,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1921,21616,species,Pied Crow,Corvus albus,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1922,12024,species,Greater Kestrel,Falco rupicoloides,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1923,9604,species,Common Hoopoe,Upupa epops,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1924,8932,species,Spotted Eagle-Owl,Bubo africanus,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1925,8164,species,Shikra,Tachyspiza badia,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1926,5714,species,Blue Crane,Grus paradiseus,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1927,2954,species,White-quilled Bustard,Afrotis afraoides,3,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1928,2907,species,Burchell's Sandgrouse,Pterocles burchelli,1,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1929,2867,species,Namaqua Sandgrouse,Pterocles namaqua,40,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1930,423,species,South African Shelduck,Tadorna cana,2,Etosha National Park,NA-OT,04 Jun 2007,L2428142,S102122621,,1
1931,28425,species,Groundscraper Thrush,Turdus litsitsirupa,1,Waterberg Resort (NWR),NA-OD,02 Jun 2007,L1070078,S102205418,,1
1932,31383,species,Green-winged Pytilia,Pytilia melba,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1933,30821,species,Southern Masked-Weaver,Ploceus velatus,,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1934,30715,species,Scaly Weaver,Sporopipes squamifrons,30,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1935,29640,species,Short-toed Rock-Thrush,Monticola brevipes,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1936,27988,species,Cape Starling,Lamprotornis nitens,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1937,24782,species,Black-fronted Bulbul,Pycnonotus nigricans,2,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1938,23017,species,Green-backed Camaroptera,Camaroptera brachyura,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1939,20133,species,Crimson-breasted Gonolek,Laniarius atrococcineus,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1940,10632,species,Pied Barbet,Tricholaema leucomelas,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1941,9672,species,Southern Yellow-billed Hornbill,Tockus leucomelas,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1942,8111,species,Pale Chanting-Goshawk,Melierax canorus,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1943,2970,species,Gray Go-away-bird,Crinifer concolor,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1944,2051,species,Ring-necked Dove,Streptopelia capicola,1,Okonjima Nature Reserve,NA-OD,01 Jun 2007,L2439691,S102159093,,1
1945,30709,species,White-headed Buffalo-Weaver,Dinemellia dinemelli,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1946,27957,species,Ashy Starling,Lamprotornis unicolor,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1947,21167,species,White-rumped Shrike,Eurocephalus ruppelli,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1948,12750,species,Yellow-collared Lovebird,Agapornis personatus,,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1949,9655,species,Southern Ground-Hornbill,Bucorvus leadbeateri,4,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1950,8538,species,Augur Buzzard,Buteo augur,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1951,8134,species,Little Sparrowhawk,Tachyspiza minulla,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1952,7996,species,Brown Snake-Eagle,Circaetus cinereus,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1953,7985,species,Bateleur,Terathopius ecaudatus,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1954,7938,species,White-backed Vulture,Gyps africanus,2,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1955,3111,species,White-browed Coucal,Centropus superciliosus,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1956,2978,species,White-bellied Go-away-bird,Crinifer leucogaster,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1957,2159,species,Namaqua Dove,Oena capensis,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1958,1839,species,Yellow-necked Spurfowl,Pternistis leucoscepus,,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1959,1632,species,Crested Francolin,Ortygornis sephaena,1,Tarangire NP,TZ-26,16 Aug 2005,L1044008,S15379289,,1
1960,22775,species,Red-capped Lark,Calandrella cinerea,1,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1961,7779,species,Black-headed Heron,Ardea melanocephala,,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1962,6219,species,Little Stint,Calidris minuta,1,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1963,5938,species,Kittlitz's Plover,Anarhynchus pecuarius,2,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1964,5777,species,Pied Avocet,Recurvirostra avosetta,,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1965,5763,species,Black-winged Stilt,Himantopus himantopus,,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1966,5690,species,Gray Crowned-Crane,Balearica regulorum,4,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1967,2918,species,Kori Bustard,Ardeotis kori,1,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1968,591,species,Red-billed Duck,Anas erythrorhyncha,3,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1969,584,species,Cape Teal,Anas capensis,1,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1970,480,species,Blue-billed Teal,Spatula hottentota,2,Ngorongoro Conservation Area--Ngorongoro Crater,TZ-01,15 Aug 2005,L951508,S15379258,,1
1971,31935,species,Yellow-throated Longclaw,Macronyx croceus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1972,31362,species,Red-cheeked Cordonbleu,Uraeginthus bengalus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1973,30712,species,Speckle-fronted Weaver,Sporopipes frontalis,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1974,30706,species,Red-billed Buffalo-Weaver,Bubalornis niger,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1975,27965,species,Superb Starling,Lamprotornis superbus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1976,27949,species,Rüppell's Starling,Lamprotornis purpuroptera,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1977,27946,species,Hildebrandt's Starling,Lamprotornis hildebrandti,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1978,27828,species,Wattled Starling,Creatophora cinerea,6,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1979,27681,species,Yellow-billed Oxpecker,Buphagus africanus,,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1980,22558,species,Rufous-naped Lark,Corypha africana,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1981,21134,species,Gray-backed Fiscal,Lanius excubitoroides,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1982,21037,species,Magpie Shrike,Urolestes melanoleucus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1983,11978,species,Pygmy Falcon,Polihierax semitorquatus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1984,9676,species,Von der Decken's Hornbill,Tockus deckeni,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1985,7935,species,Hooded Vulture,Necrosyrtes monachus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1986,7931,species,Lappet-faced Vulture,Torgos tracheliotos,2,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1987,7830,species,Secretarybird,Sagittarius serpentarius,,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1988,5873,species,Crowned Lapwing,Vanellus coronatus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1989,1841,species,Red-necked Spurfowl,Pternistis afer,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1990,1660,species,Coqui Francolin,Campocolinus coqui,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1991,2,species,Common Ostrich,Struthio camelus,1,Serengeti NP--Seronera,TZ-13,12 Aug 2005,L1327024,S15379241,,1
1992,31717,species,African Pied Wagtail,Motacilla aguimp,,Lake Eyasi,TZ-01,10 Aug 2005,L2082292,S15379188,,1
1993,5845,species,Three-banded Plover,Thinornis tricollaris,,Lake Eyasi,TZ-01,10 Aug 2005,L2082292,S15379188,,1
1994,29757,species,Mocking Cliff-Chat,Thamnolaea cinnamomeiventris,1,Lake Manyara NP (Arusha),TZ-01,09 Aug 2005,L1033409,S15379179,,1
1995,28852,species,African Gray Flycatcher,Bradornis microrhynchus,1,Lake Manyara NP (Arusha),TZ-01,09 Aug 2005,L1033409,S15379179,,1
1996,21138,species,Long-tailed Fiscal,Lanius cabanisi,1,Lake Manyara NP (Arusha),TZ-01,09 Aug 2005,L1033409,S15379179,,1
1997,20415,species,Fork-tailed Drongo,Dicrurus adsimilis,1,Lake Manyara NP (Arusha),TZ-01,09 Aug 2005,L1033409,S15379179,,1
